Id,Label
cam2_9999190306041515070.tif,teeth_defect
cam2_0016190307152955202.tif,good
cam2_0013190217015314201.tif,silver_defect
cam2_0016190307235211303.tif,good
cam2_0013190208192630103.tif,silver_defect
cam2_9999190306014941043.tif,teeth_defect
cam2_0016190307151506103.tif,good
cam1_0013190209160636104.tif,black_spot_sideprotector
cam4_0013190303160550303.tif,black_defect
cam4_0013190210152914103.tif,silver_defect
cam4_0013190214081326201.tif,silver_defect
cam2_0013190220013000303.tif,black_spot_sideprotector
cam1_0013190219200258203.tif,silver_defect
cam2_0013190226065026304.tif,silver_defect
cam3_0013190303214156202.tif,silver_defect
cam4_9999190306072515852.tif,teeth_defect
cam1_0013190220172938201.tif,black_defect
cam1_0013190209032040304.tif,black_spot_sideprotector
cam4_9999190320072700008.tif,teeth_defect
cam4_0013190214075624301.tif,black_defect
cam4_0013190329030310202.tif,black_defect
cam4_9999190306071859731.tif,teeth_defect
cam4_0013190207115452301.tif,black_defect
cam4_0013190321155940102.tif,black_defect
cam2_0013190310093338201.tif,silver_defect
cam2_0016190308085546303.tif,good
cam2_0013190212114624201.tif,silver_defect
cam2_0013190314092318103.tif,black_defect
cam1_0016190305202452202.tif,teeth_defect
cam2_0013190223143136103.tif,silver_defect
cam1_0016190205102216204.tif,teeth_defect
cam4_0013190330082152103.tif,silver_defect
cam1_0013190215082028303.tif,black_spot_sideprotector
cam1_0013190216230216203.tif,silver_defect
cam4_0013190203154156204.tif,black_defect
cam2_9999190306060025261.tif,teeth_defect
cam4_0013190329151720101.tif,black_defect
cam1_0013190209155652201.tif,black_spot_sideprotector
cam4_0013190322145008301.tif,black_defect
cam1_0013190203232626203.tif,black_spot_sideprotector
cam1_0013190223222514302.tif,black_defect
cam4_0013190207111720203.tif,black_defect
cam1_0013190207230314301.tif,silver_defect
cam4_0013190331230934103.tif,silver_defect
cam1_0013190226212738104.tif,black_spot_sideprotector
cam3_9999190320162703125.tif,good
cam4_0013190307060706102.tif,black_spot_sideprotector
cam2_0013190307034136102.tif,silver_defect
cam2_0016190307125432201.tif,good
cam1_0013190215000120101.tif,black_spot_sideprotector
cam2_0013190207124458202.tif,black_defect
cam4_0013190211185646303.tif,black_defect
cam2_0016190205205333201.tif,teeth_defect
cam2_0016190308004309201.tif,good
cam1_0013190307134108202.tif,teeth_defect
cam1_0013190215062822201.tif,black_spot_sideprotector
cam4_9999190306032815000.tif,teeth_defect
cam3_9999190320073718259.tif,good
cam1_0013190209091534101.tif,black_spot_sideprotector
cam4_0013190207093634102.tif,black_defect
cam3_0013190224203738202.tif,silver_defect
cam4_0016190307143739202.tif,good
cam2_0013190212114936201.tif,silver_defect
cam1_0013190204214148303.tif,black_spot_sideprotector
cam3_0013190225113214303.tif,silver_defect
cam1_0013190319071120202.tif,black_defect
cam4_0013190306044824104.tif,black_defect
cam1_9999190320120441725.tif,good
cam3_9999190320114536437.tif,good
cam4_0013190331011526204.tif,silver_defect
cam2_0013190122091716104.tif,good
cam3_9999190314095736711.tif,good
cam4_0013190224220200302.tif,black_defect
cam2_0016190307201346301.tif,good
cam1_0013190204034520101.tif,silver_defect
cam1_0013190203141640304.tif,black_spot_sideprotector
cam1_0013190214205932102.tif,black_spot_sideprotector
cam4_0013190214191118202.tif,black_spot_sideprotector
cam1_0013190326231522101.tif,black_defect
cam1_0013190216235426201.tif,black_spot_sideprotector
cam4_0013190214104520204.tif,silver_defect
cam4_0013190214100822203.tif,silver_defect
cam1_0013190323151752301.tif,black_defect
cam1_0013190209181652104.tif,black_spot_sideprotector
cam3_9999190320065634417.tif,good
cam1_0013190214173252304.tif,black_spot_sideprotector
cam1_0013190215111408103.tif,black_spot_sideprotector
cam1_0013190215214048204.tif,black_spot_sideprotector
cam4_0013190219153754203.tif,black_defect
cam2_0013190204181234301.tif,black_spot_sideprotector
cam1_0013190217120556202.tif,black_spot_sideprotector
cam3_0013190215145046303.tif,silver_defect
cam4_9999190314082117279.tif,teeth_defect
cam4_0016190307212423302.tif,good
cam1_0013190203045022303.tif,silver_defect
cam1_0013190206210930201.tif,teeth_defect
cam4_9999190306073815122.tif,teeth_defect
cam4_0013190304153956302.tif,good
cam4_0013190122212414302.tif,good
cam2_0013190122193252304.tif,good
cam3_0013190305054814103.tif,black_defect
cam1_0013190219100850103.tif,black_spot_sideprotector
cam4_0013190305193722102.tif,black_spot_sideprotector
cam3_0013190311182702103.tif,silver_defect
cam3_9999190314113811942.tif,good
cam4_0013190122170832203.tif,good
cam1_0013190204155712303.tif,black_spot_sideprotector
cam2_9999190306082938194.tif,teeth_defect
cam4_0013190213135252103.tif,silver_defect
cam2_0013190304170348301.tif,good
cam3_0013190211235258202.tif,black_spot_sideprotector
cam4_0013190324225818103.tif,black_defect
cam4_9999190306060226311.tif,teeth_defect
